Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,HIG,0,0,0,0,17810000000.0,19240000000.0,,9.98,0.55,0.99,1.42,1.07,7.91,-12.7,11.01,0.87,3.01,18040000000.0,50.34,13.7,5390000000.0,2430000000.0,449000000.0,-6.39,,3440000000.0,9.61,4900000000.0,39.05,1.99,35.01,2560000000.0,22550000000.0,0.74,50.08,51.76,2280000.0,358420000.0,357110000.0,0.39,92.54,3900000.0,1.44,1.21,2760000.0
0,0,MDT,0,0,0,0,129509999999.99998,145570000000.0,41.35,17.28,2.68,4.32,2.58,4.86,15.3,10.56,22.84,4.5,6.26,29950000000.0,22.11,-0.1,20980000000.0,9510000000.0,3160000000.0,2.32,5.8,11010000000.0,8.15,25240000000.0,50.16,2.46,37.15,5650000000.0,6210000000.0,0.62,96.86,88.17,4640000.0,1350000000.0,1350000000.0,0.06,83.63,10030000.0,1.87,0.74,10570000.0
0,0,COH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XOM,0,0,0,0,362440000000.0,405410000000.0,17.45,14.73,0.79,1.38,1.94,1.54,11.0,7.95,7.05,3.36,11.21,263399999999.99997,61.7,26.4,78390000000.0,36850000000.0,20950000000.0,4.906,17.9,3430000000.0,0.81,41220000000.0,21.3,0.81,44.22,31250000000.0,11840000000.0,0.81,83.14,80.776,10390000.0,4230000000.0000005,4230000000.0000005,0.09,54.55,30030000.0,2.92,0.71,27370000.0
0,0,CAG,0,0,0,0,14020000000.0,17010000000.000002,17.18,15.23,2.75,1.76,3.75,2.13,11.43,10.47,15.53,7.47,21.36,7970000000.0,20.02,1.7,2360000000.0,1490000000.0,819500000.0,2.083,16.9,74800000.0,0.19,3850000000.0,100.79,0.84,9.54,912900000.0,860230000.0,0.45,36.126,36.731,5030000.0,391740000.0,390220000.0,0.97,84.34,28140000.0,6.25,8.23,23820000.0
0,0,MAS,0,0,0,0,10410000000.0,13670000000.0,18.05,11.67,0.91,1.3,,1.71,10.69,7.38,14.25,12.91,654.08,8020000000.0,25.86,11.2,2610000000.0,1280000000.0,587000000.0,1.88,29.4,384000000.0,1.26,2970000000.0,2358.73,1.67,-0.11,889000000.0,393120000.0,1.66,37.74,38.4,3010000.0,307480000.0,303050000.0,0.58,93.02,5700000.0,2.45,2.05,7230000.0
0,0,RF,0,0,0,0,20410000000.0,30870000000.0,15.5,11.72,1.45,3.51,1.38,5.31,,24.67,36.46,1.16,8.81,5820000000.0,5.08,3.7,5570000000.0,,1380000000.0,1.19,18.7,2100000000.0,1.91,11710000000.0,,,13.42,1790000000.0,,1.34,19.13,18.75,10690000.0,1100000000.0,1100000000.0,0.47,78.21,39810000.0,4.32,4.02,20490000.0
0,0,FIS,0,0,0,0,34450000000.0,43890000000.0,24.38,17.97,1.55,3.88,3.32,4.94,17.16,16.25,18.99,4.32,14.37,8890000000.0,26.94,-6.7,2940000000.0,2560000000.0,1440000000.0,4.3,52.5,683000000.0,2.08,8890000000.0,84.33,1.38,31.54,2040000000.0,2290000000.0,1.18,108.53,104.63,1340000.0,328820000.0,326340000.0,0.69,90.14,3270000.0,2.98,1.01,4400000.0
0,0,BAC,0,0,0,0,297150000000.0,312710000000.0,15.62,10.29,0.41,3.52,1.24,3.7,,25.43,35.97,0.94,8.03,84510000000.0,8.21,-1.5,83960000000.0,,19990000000.0,1.9,32.9,532580000000.00006,50.64,499790000000.0,,,24.07,47580000000.0,,1.69,30.59,30.13,55010000.0,9990000000.0,9780000000.0,0.08,68.97,126380000.0,2.77,1.24,144660000.0
0,0,ADT,0,0,0,0,6370000000.0,16540000000.0,16.63,7.32,0.54,1.44,1.38,3.73,7.42,7.94,7.06,1.13,9.39,4440000000.0,6.43,6.0,3420000000.0,2230000000.0,352020000.0,0.506,,344290000.0,0.46,10310000000.0,221.08,0.87,6.08,1810000000.0,-364550000.0,,8.904,8.575,2730000.0,756560000.0,106580000.0,1.17,102.56,32840000.000000004,12.88,30.54,36410000.0
0,0,TSS,0,0,0,0,16870000000.000002,20930000000.0,26.29,18.99,1.43,3.74,6.74,4.64,20.17,14.38,17.24,7.08,27.37,4520000000.0,24.75,-17.6,1350000000.0,1040000000.0,648600000.0,3.52,23.8,460020000.0,2.52,4070000000.0000005,162.87,2.55,13.72,926110000.0,619860000.0,1.61,97.5,90.3,1250000.0,182420000.0,180230000.0,1.77,79.4,3400000.0,3.03,1.9,4170000.0
0,0,STZ,0,0,0,0,42450000000.0,53300000000.0,16.8,21.81,1.99,5.36,4.06,6.74,18.46,41.85,32.34,7.35,34.12,7910000000.0,41.08,10.1,3850000000.0,2890000000.0,3310000000.0,13.334,129.2,208800000.0,1.1,9920000000.0,86.03,1.66,55.22,2170000000.0,974650000.0,-0.12,213.1449,219.3651,2220000.0,166140000.0,158210000.0,5.29,85.87,5140000.0,1.85,3.23,4830000.0
0,0,MYL,0,0,0,0,18090000000.0,32490000000.000004,40.47,6.73,0.95,1.54,1.48,2.77,9.15,3.9,14.79,3.15,3.65,11720000000.0,22.35,-5.2,4980000000.0,3550000000.0,457200000.0,0.867,-87.4,390200000.0,0.76,14690000000.0,120.3,1.29,23.68,2100000000.0,1210000000.0,1.18,37.8106,38.3205,4320000.0,515570000.00000006,512090000.00000006,6.12,86.22,12270000.0,3.84,2.75,13740000.0
0,0,M,0,0,0,0,10160000000.0,14520000000.0,6.16,9.2,-10.52,0.41,1.72,0.58,5.53,6.66,6.62,5.55,32.05,24980000000.0,81.53,-0.8,9690000000.0,2630000000.0,1660000000.0,5.378,49.5,1070000000.0000001,3.48,5540000000.0,93.93,1.53,19.27,1940000000.0,887000000.0,0.09,35.404,35.051,7510000.0,306970000.0,306100000.0,0.29,95.38,41620000.0,4.18,15.38,39010000.0
0,0,PSA,0,0,0,0,35070000000.0,39810000000.0,27.99,26.45,1.59,12.43,7.18,14.11,20.02,52.93,53.8,9.01,16.17,2820000000.0,16.23,6.4,2040000000.0,1990000000.0,1250000000.0,7.18,14.2,338420000.0,1.94,1420000000.0,15.93,1.0,28.0,1990000000.0,1460000000.0,0.32,207.14,210.99,174240000.0,174240000.0,149100000.0,14.45,84.03,8710000.0,10.34,8.05,8580000.0
0,0,TXN,0,0,0,0,98360000000.0,99030000000.0,23.27,16.45,1.34,6.28,9.27,6.32,13.34,28.08,41.84,23.44,41.23,15670000000.0,15.94,8.8,9610000000.0,7420000000.0,4360000000.0,4.35,33.0,5130000000.0,5.28,5070000000.0,47.64,6.54,10.91,6590000000.0,4490000000.0,1.26,108.7,109.32,5080000.0,972200000.0,969730000.0,0.23,86.6,14880000.0,3.01,1.52,15310000.0
0,0,AMP,0,0,0,0,20810000000.0,23160000000.0,12.86,9.04,0.68,1.66,3.7,1.85,6.37,13.9,27.28,1.49,29.29,12520000000.0,83.41,6.3,6180000000.0,3630000000.0,1740000000.0,11.407,17.6,3300000000.0,23.25,5040000000.0,89.42,2.5,39.6,1530000000.0,1670000000.0,2.01,145.651,142.957,141860000.0,141860000.0,141340000.0,0.31,86.38,1790000.0,2.7,1.23,1840000.0
0,0,HST,0,0,0,0,15110000000.0,18690000000.0,22.89,26.16,0.77,2.75,2.09,3.4,12.63,11.97,14.27,4.09,9.09,5500000000.0,7.43,5.4,1540000000.0,1480000000.0,658000000.0,0.88,-0.5,646000000.0,0.87,4230000000.0000005,57.61,4.01,9.65,1270000000.0,938250000.0,1.42,21.11,20.7,6840000.0,741680000.0,732470000.0,1.45,102.49,33130000.000000004,4.89,6.36,29730000.0
0,0,ETN,0,0,0,0,35820000000.0,44830000000.0,11.65,13.94,1.66,1.69,2.15,2.12,12.26,14.81,12.94,5.42,19.39,21160000000.0,48.18,6.9,6650000000.0,3660000000.0,3130000000.0,7.097,18.2,492000000.0,1.13,7740000000.0,46.26,1.47,38.52,2470000000.0,1730000000.0,1.14,85.4611,79.9428,2380000.0,433300000.0,432230000.0,0.25,81.52,11150000.0,5.09,2.55,11050000.0
0,0,CLDX,0,0,0,0,68790000.0,-41400000.0,,-0.8,,4.84,0.52,-2.91,0.45,0.0,-679.72,-23.03,-91.65,14210000.0,0.1,-27.8,-83430000.0,-91880000.0,-164740000.0,-1.189,,114010000.0,0.7,,,6.02,0.82,-89300000.0,-55860000.0,1.94,0.4509,0.7167,1380000.0,162440000.0,161740000.0,0.4,34.71,3890000.0,2.62,2.73,3280000.0
0,0,WAG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CTXS,0,0,0,0,14280000000.0,15270000000.0,169.29,17.67,1.78,4.91,22.41,5.25,17.14,3.23,25.14,8.46,7.46,2910000000.0,20.27,7.1,2450000000.0,890970000.0,93920000.0,0.62,-1.8,1510000000.0,11.12,2150000000.0,337.55,0.75,4.7,1040000000.0,780450000.0,1.48,111.26,106.46,1370000.0,135660000.0,127840000.0,1.16,105.46,10110000.0,8.27,9.68,11710000.0
0,0,LMT,0,0,0,0,96820000000.0,111990000000.0,38.0,17.67,0.4,1.85,232.7,2.14,16.0,4.93,11.36,7.91,274.07,52310000000.0,183.02,6.6,5550000000.0,7000000000.0,2500000000.0,8.95,21.8,1180000000.0,4.15,14230000000.0,2970.56,1.19,1.46,3830000000.0,1710000000.0,0.77,333.95,324.4,1220000.0,284780000.0,239110000.0,0.08,78.81,1900000.0,1.77,0.8,1910000.0
0,0,AVP,0,0,0,0,869210000.0,2540000000.0,37.08,11.56,5.74,0.15,,0.44,5.6,0.83,6.51,7.12,,5730000000.0,13.0,-3.2,3510000000.0,453900000.0,23200000.0,0.05,,443900000.0,1.0,1640000000.0,,1.29,-2.08,151100000.0,107960000.0,0.75,2.09,2.01,6820000.0,442340000.0,440210000.0,0.52,72.86,14490000.0,2.62,3.74,15590000.0
0,0,ATI,0,0,0,0,3520000000.0,5100000000.0,294.63,12.55,0.21,0.93,1.83,1.36,11.86,0.3,7.2,3.2,1.23,3770000000.0,31.7,14.7,449000000.0,430100000.0,11300000.0,0.09,620.8,122400000.0,0.97,1550000000.0,76.0,2.87,15.32,142900000.0,-132990000.00000001,2.26,27.43,26.96,1520000.0,125680000.0,124450000.0,21.7,0.0,15300000.0,11.53,13.79,15110000.0
0,0,X,0,0,0,0,5050000000.0,6530000000.0,9.42,4.68,0.26,0.38,1.4,0.5,5.3,4.09,5.56,4.65,17.46,13140000000.0,74.73,14.8,1390000000.0,1230000000.0,538000000.0,3.03,-18.0,1230000000.0,6.95,2540000000.0,70.58,1.66,20.35,852000000.0,27250000.0,3.8,29.76,33.82,7550000.0,177220000.0,176060000.0,0.98,70.01,9620000.0,1.47,5.48,12670000.0
0,0,MWV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MJN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CSC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ROK,0,0,0,0,21860000000.0,22610000000.0,57.83,19.74,1.89,3.31,15.13,3.42,16.61,5.97,18.19,11.51,21.77,6600000000.0,52.04,6.2,2620000000.0,1360000000.0,393800000.0,3.07,-8.4,1490000000.0,12.09,1230000000.0,85.02,1.92,11.73,1040000000.0,899560000.0,1.17,185.31,176.87,1060000.0,123170000.0,122360000.0,0.62,78.05,3460000.0,3.47,2.71,3410000.0
0,0,RDC,0,0,0,0,2480000000.0,3760000000.0,,-5.82,1.3,2.39,0.47,3.62,14.87,-9.41,-13.96,-1.09,-1.86,1040000000.0,8.23,-24.6,598000000.0,253100000.0,-97900000.0,-0.77,,1130000000.0,8.91,2510000000.0,48.01,6.09,41.18,115400000.0,56860000.0,2.54,16.4,15.11,3140000.0,127050000.0,115170000.0,1.67,100.55,10410000.0,3.82,9.2,11060000.0
0,0,SNI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,USB,0,0,0,0,88280000000.0,130199999999.99998,14.15,12.43,1.94,4.31,2.01,6.36,,32.55,38.46,1.45,13.5,20490000000.0,12.37,4.9,20040000000.0,,6370000000.0,3.831,16.7,20020000000.0,12.29,56320000000.0,,,27.02,6380000000.0,,1.02,53.999,51.89,5990000.0,1630000000.0,1520000000.0,0.14,75.99,14730000.0,3.06,0.89,14270000.0
0,0,LUK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,APH,0,0,0,0,26410000000.0,29680000000.0,38.3,22.04,2.48,3.46,7.01,3.89,16.48,9.49,20.47,10.45,19.04,7630000000.0,25.13,18.9,2310000000.0,1800000000.0,724500000.0,2.3,13.2,991100000.0,3.3,3440000000.0,90.14,1.72,12.55,1020000000.0,779640000.0,0.93,94.36,89.97,1230000.0,300350000.0,298890000.0,0.42,98.37,4430000.0,3.39,1.93,3320000.0
0,0,NTRS,0,0,0,0,23110000000.0,28320000000.0,17.34,14.33,1.06,4.0,2.44,4.9,,24.69,33.1,1.1,13.97,5780000000.0,25.56,13.3,5410000000.0,,1360000000.0,5.97,45.7,12160000000.0,54.48,15770000000.0,,,42.44,1260000000.0,,0.98,105.88,106.3,1160000.0,223280000.0,220550000.0,0.5,78.29,2089999.9999999998,1.81,0.99,1610000.0
0,0,BEN,0,0,0,0,16030000000.000002,9190000000.0,24.95,10.04,-20.64,2.5,1.63,1.43,4.08,10.72,34.65,8.41,5.55,6410000000.0,11.75,-3.4,2930000000.0,2250000000.0,667500000.0,1.22,-2.1,9990000000.0,18.95,729800000.0,5.97,4.84,18.64,1690000000.0,2760000000.0,1.42,31.65,32.84,3270000.0,527059999.99999994,297450000.0,43.63,48.93,17640000.0,5.75,5.45,14730000.0
0,0,GE,0,0,0,0,118200000000.0,240510000000.0,,13.87,2.74,0.95,2.15,1.94,42.17,-5.73,-1.71,-0.38,-7.45,124040000000.0,14.28,3.5,14870000000.0,5700000000.0,-5960000000.0,-0.871,-24.3,13410000000.0,1.54,115570000000.0,153.83,2.19,6.34,10340000000.0,28330000000.0,0.85,12.494,13.366,67960000.0,8690000000.0,8680000000.0,0.14,55.5,99990000.0,2.07,1.16,121480000.0
0,0,BBBY,0,0,0,0,1950000000.0,2300000000.0,4.97,8.61,-0.34,0.16,0.66,0.19,2.42,2.81,5.04,5.52,12.36,12360000000.0,90.36,-0.0,4440000000.0,948730000.0,347560000.0,2.842,-48.4,1080000000.0,7.94,1490000000.0,51.42,1.75,21.36,1130000000.0,679350000.0,1.14,17.415,18.524,4590000.0,138050000.0,130720000.0,3.78,99.35,30000000.0,10.15,25.05,31140000.0
0,0,WM,0,0,0,0,39080000000.0,51710000000.0,18.26,20.62,1.77,2.67,6.45,3.54,12.63,14.94,18.26,7.79,37.79,14620000000.0,33.7,1.7,5460000000.0,4090000000.0,2180000000.0,4.99,37.8,47000000.0,0.11,9800000000.0,161.76,0.75,14.13,3430000000.0,1200000000.0,0.69,90.95,85.88,1710000.0,428720000.0,426470000.0,0.24,80.58,4590000.0,2.97,1.06,5150000.0
0,0,ITW,0,0,0,0,45430000000.0,53080000000.0,24.73,16.46,1.47,3.07,12.0,3.58,13.15,12.7,24.09,14.19,43.96,14820000000.0,43.5,6.4,6000000000.0,4040000000.0,1880000000.0,5.48,13.5,1630000000.0,4.86,7420000000.0,195.85,1.73,11.29,2630000000.0,1880000000.0,1.27,141.65,144.73,1560000.0,335350000.0,332050000.0,0.22,78.26,3900000.0,2.63,1.24,3470000.0
0,0,LM,0,0,0,0,2590000000.0,4830000000.0,9.3,8.32,0.72,0.84,0.68,1.56,7.99,9.7,17.23,4.17,7.57,3090000000.0,35.04,-5.8,1150000000.0,605230000.0,289530000.0,3.26,29.8,930530000.0,10.89,2350000000.0,50.99,2.41,44.8,506250000.0,373960000.0,2.3,31.22,35.09,85450000.0,85450000.0,84140000.0,2.17,89.71,3720000.0,5.08,4.41,4240000.0
0,0,OKE,0,0,0,0,27970000000.0,36560000000.0,35.1,24.04,0.6,2.19,4.2,2.87,17.88,6.07,12.76,6.06,12.57,12760000000.0,32.14,8.6,2640000000.0,2040000000.0,773240000.0,1.94,292.0,15290000.0,0.04,8189999999.999999,119.69,0.56,16.21,1680000000.0,335830000.0,1.11,67.42,66.22,2260000.0,411250000.0,408860000.0,0.59,75.37,7360000.0,3.77,2.0,8340000.0
0,0,BRCM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IFF,0,0,0,0,14410000000.0,12390000000.0,36.07,23.44,3.47,4.03,6.11,3.46,15.55,8.35,18.8,9.05,17.38,3580000000.0,45.27,9.2,1500000000.0,796650000.0,297670000.0,3.75,-9.7,322420000.0,4.08,1750000000.0,99.79,2.9,22.14,388000000.0,220140000.0,0.95,134.42,131.59,1010000.0,106550000.0,65629999.99999999,0.23,89.59,4000000.0,3.99,6.74,2770000.0
0,0,PPG,0,0,0,0,24080000000.0,30230000000.0,17.13,14.81,2.3,1.57,4.93,1.97,12.44,9.54,12.65,7.2,23.53,15370000000.0,61.21,8.6,6540000000.0,2430000000.0,1240000000.0,5.808,-25.2,1090000000.0,4.49,5070000000.0,101.79,1.7,20.18,1250000000.0,1260000000.0,1.48,110.886,107.556,1550000.0,242020000.0,240940000.0,0.14,80.11,7190000.0,6.1,2.89,7680000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CTAS,0,0,0,0,20480000000.0,23360000000.0,25.17,23.12,1.72,3.12,6.02,3.56,17.58,12.77,15.98,9.27,28.26,6560000000.0,61.41,5.4,2910000000.0,1330000000.0,823820000.0,7.49,-2.2,118360000.0,1.11,2540000000.0,75.91,3.1,31.28,872780000.0,405170000.0,1.15,208.61,192.69,108700000.0,108700000.0,86940000.0,15.18,68.9,3350000.0,9.12,3.86,3500000.0
0,0,PCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMY,0,0,0,0,101650000000.0,104060000000.0,276.84,15.93,1.59,4.71,8.25,4.82,17.43,1.74,26.12,10.68,2.97,21600000000.0,13.21,10.9,14860000000.0,5970000000.0,376000000.0,0.22,-59.3,6070000000.0,3.72,7390000000.0,59.49,1.4,7.55,5060000000.0,3460000000.0,1.16,61.3,57.14,5340000.0,1630000000.0,1630000000.0,0.16,74.27,14320000.0,2.87,0.88,13370000.0
0,0,PSX,0,0,0,0,53250000000.0,66860000000.0,9.7,11.49,0.32,0.53,2.36,0.66,16.05,5.81,2.78,3.29,24.99,101230000000.0,204.9,39.1,18290000000.0,4170000000.0,5880000000.0,11.823,143.5,1880000000.0,4.06,11360000000.0,45.53,1.24,48.54,5180000000.0,1790000000.0,1.01,115.642,113.616,2540000.0,464260000.0,441320000.0,0.19,71.66,5420000.0,2.01,1.16,5330000.0
0,0,A,0,0,0,0,21660000000.0,21830000000.0,74.44,22.88,2.35,4.5,4.75,4.54,18.67,6.2,20.02,7.25,6.49,4810000000.0,14.94,8.0,2410000000.0,1170000000.0,298000000.0,0.91,34.9,2130000000.0,6.68,1800000000.0,39.38,3.62,14.31,1000000000.0,579750000.0,1.32,68.68,66.0,2160000.0,318770000.0,318170000.0,0.27,86.88,4280000.0,1.96,1.33,4690000.0
0,0,EMN,0,0,0,0,12180000000.0,19470000000.0,8.63,9.24,0.97,1.21,2.14,1.94,8.35,14.4,17.26,6.73,27.21,10060000000.0,70.27,8.4,2570000000.0,2330000000.0,1450000000.0,9.98,17.8,194000000.0,1.37,6700000000.0,115.95,1.69,40.32,1580000000.0,732880000.0,0.87,97.05,102.03,1390000.0,141280000.0,140680000.0,0.41,87.27,3300000.0,3.72,2.32,3040000.0
0,0,TRIP,0,0,0,0,6170000000.0,6300000000.0,,28.03,2.37,3.93,4.58,4.01,37.27,-1.46,7.77,3.19,-1.7,1570000000.0,11.33,2.1,1480000000.0,169000000.0,-23000000.0,-0.17,18.5,678000000.0,4.93,,,1.65,9.8,243000000.0,161880000.0,1.05,51.52,50.86,1900000.0,124750000.0,106030000.0,16.91,99.73,14590000.0,10.93,13.92,14390000.0
0,0,FLIR,0,0,0,0,7930000000.0,8220000000.000001,64.92,23.94,1.2,4.28,4.42,4.44,19.97,6.7,18.51,7.92,6.93,1850000000.0,13.4,4.3,858780000.0,411850000.0,124000000.0,0.88,39.2,472640000.0,3.42,421320000.0,23.47,4.07,13.01,356340000.0,260480000.00000003,0.59,61.66,56.15,138020000.0,138020000.0,136850000.0,0.93,96.33,2600000.0,3.93,2.1,2620000.0
0,0,HCP,0,0,0,0,12380000000.0,19430000000.0,201.4,48.11,20.73,6.71,2.37,10.52,20.27,3.46,21.98,1.84,1.27,1850000000.0,3.93,2.3,1030000000.0,958400000.0,62480000.0,0.129,364.0,91380000.0,0.19,7400000000.0,136.7,4.01,10.95,855130000.0,285620000.0,0.66,26.326,24.8967,2620000.0,469830000.0,468400000.0,0.21,90.37,8720000.0,4.18,2.58,8250000.0
0,0,PAYX,0,0,0,0,25390000000.0,25730000000.0,27.41,22.96,3.33,7.36,12.54,7.45,17.96,28.02,37.4,11.0,44.65,3450000000.0,9.61,8.8,2360000000.0,1430000000.0,966900000.0,2.58,15.8,523000000.0,1.46,56700000.0,2.38,1.15,5.64,1210000000.0,826660000.0,1.1,73.6,68.2,1820000.0,359080000.0,320320000.0,10.85,69.29,9890000.0,6.66,3.09,8390000.0
0,0,FTR,0,0,0,0,736440000.0,17770000000.0,,-9.04,-0.58,0.08,0.31,2.01,5.1,-12.06,16.33,3.45,-35.7,8830000000.0,113.57,-6.2,5570000000.0,3490000000.0,-1280000000.0,-16.452,,384000000.0,3.63,17440000000.0,726.24,0.47,22.69,1940000000.0,834120000.0,0.77,6.068,6.834,3120000.0,105810000.0,103680000.0,1.79,63.83,31050000.0,12.74,60.44,29800000.0
0,0,T,0,0,0,0,243420000000.0,426190000000.0,6.55,9.29,1.53,1.54,1.33,2.69,9.38,20.12,15.01,3.11,20.82,158370000000.0,25.5,-2.1,83170000000.0,45450000000.0,31860000000.0,5.117,31.1,13560000000.0,1.87,191760000000.0,104.14,0.81,25.2,40660000000.0,9750000000.0,0.34,33.137,32.956,33890000.0,7260000000.0,7260000000.0,0.06,55.97,71240000.0,2.62,1.16,72650000.0
0,0,DO,0,0,0,0,2740000000.0,4290000000.0,,-18.83,1.06,2.2,0.74,3.44,10.78,-5.69,5.21,0.66,-1.9,1250000000.0,9.1,-32.3,649250000.0,398250000.0,-71090000.0,-0.52,,418840000.0,3.05,1970000000.0,53.17,4.23,27.0,447690000.0,195320000.0,1.27,18.27,18.47,1440000.0,137430000.0,64260000.00000001,0.07,115.6,24040000.0,17.68,37.45,25550000.0
0,0,PHM,0,0,0,0,6870000000.0,9670000000.0,9.49,6.3,0.14,0.73,1.52,1.02,6.79,7.93,14.52,8.75,16.72,9460000000.0,32.56,27.1,2029999999.9999998,1420000000.0,743980000.0,2.55,221.7,379230000.0,1.34,3270000000.0,72.25,4.55,15.92,1030000000.0,547220000.0,0.75,26.67,28.97,4700000.0,284020000.0,260570000.0,8.59,91.73,17710000.0,4.94,6.83,20300000.0
0,0,NUS,0,0,0,0,3920000000.0,4330000000.0,26.97,16.92,2.21,1.54,4.88,1.7,11.33,5.74,11.97,11.73,19.48,2550000000.0,47.4,28.0,1780000000.0,381860000.0,146410000.0,2.62,21.2,410230000.0,7.39,468010000.0,58.24,1.82,14.45,270460000.0,227510000.0,0.65,80.99,78.3,55530000.0,55530000.0,54160000.0,2.5,79.02,1750000.0,5.1,4.13,2300000.0
0,0,ADM,0,0,0,0,28380000000.0,35410000000.0,14.81,14.01,-1.68,0.45,1.52,0.56,12.96,3.05,2.81,2.92,10.77,63490000000.0,112.57,14.2,3510000000.0,2730000000.0,1940000000.0,3.42,105.1,851000000.0,1.52,7620000000.0,40.62,1.59,33.47,1110000000.0,267500000.0,0.81,50.2,47.05,3290000.0,559740000.0,546300000.0,0.29,78.62,9050000.0,2.69,1.81,10320000.0
0,0,BTU,0,0,0,0,3960000000.0,4410000000.0,6.1,12.76,-0.42,0.69,1.21,0.77,3.12,15.87,12.37,5.48,27.74,5710000000.0,42.67,5.4,1550000000.0,1410000000.0,847000000.0,5.66,,1450000000.0,11.93,1400000000.0,39.57,2.28,28.63,2670000000.0,593320000.0,,40.85,41.49,1060000.0,114600000.0,83040000.0,14.04,9.13,2910000.0,3.11,3.17,3830000.0
0,0,UA,0,0,0,0,7820000000.0,8449999999.999999,,49.82,18.29,1.53,3.92,1.65,25.68,-3.11,2.87,2.26,-8.08,5130000000.0,11.58,7.7,2240000000.0,328970000.0,-159470000.0,-0.36,,196880000.0,0.44,779370000.0,40.51,1.91,4.32,440820000.0,265140000.0,-0.43,18.75,18.4,2490000.0,224420000.0,372350000.0,15.53,66.98,17950000.0,7.77,,18630000.0
0,0,APD,0,0,0,0,35590000000.0,38240000000.0,23.65,19.8,2.02,4.03,3.39,4.33,13.6,17.13,21.15,6.3,14.88,8830000000.0,40.33,6.5,2430000000.0,2810000000.0,1480000000.0,6.86,365.1,3010000000.0,13.73,3900000000.0,36.05,2.4,47.82,2570000000.0,740920000.0,0.98,167.53,163.35,219270000.0,219270000.0,218760000.0,0.21,88.05,1900000.0,2.27,0.87,1960000.0
0,0,PLL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNE,0,0,0,0,72860000000.0,69510000000.0,12.68,13.33,1.9,0.93,2.45,0.89,7.09,7.37,9.07,2.6,19.38,78370000000.0,61.95,5.1,9800000000.0,9800000000.0,5780000000.0,4.467,180.0,20730000000.0,16.35,11980000000.0,34.08,0.92,23.09,11820000000.0,6340000000.0,1.63,57.441,52.038,1270000000.0,1270000000.0,1250000000.0,0.0,7.72,1860000.0,2.05,,1800000.0
0,0,SBUX,0,0,0,0,77180000000.0,80050000000.0,17.86,21.67,1.73,3.2,19.59,3.32,15.81,18.87,15.88,15.1,92.45,24110000000.0,17.12,11.5,6860000000.0,5060000000.0,4550000000.0,3.2,23.3,1980000000.0,1.47,6800000000.0,170.11,1.01,2.92,4520000000.0,1630000000.0,0.63,55.02,54.98,10100000.0,1350000000.0,1310000000.0,2.96,74.72,26690000.0,3.19,1.94,26820000.0
